60403;EMPRESA CUBANA DE AEROPUERTOS Y SERVICIOS AERO NAUTICOS, S.A., ECASA;;AVE. INDEPENDENCIA S/N E/ VAN TROI Y 343;01/01/1998;2313;6303;1;151;709;1;MERC;25;4;60395
60404;CUBANA DE AVIACION, S.A.;CUBANA AVIACION;AVENIDA VAN TROI Y FINAL, TERMINAL 1 AEROPUERTO INTERNACIONAL JOSE MARTI;01/01/1998;2313;6210;0;151;709;1;MERC;25;4;60395
60405;EMPRESA NACIONAL DE SERVICIOS AEREOS, S.A. ENSA S.A.;ENSA S.A.;CALLE 27 # 102 E / M Y N;01/01/1998;2302;6210;1;151;709;1;MERC;25;4;60395
60406;CUBA CATERING, S.A.;CUBA CATERING;AVE. VAN TROI Y FINAL;01/01/1998;2313;1549;1;151;709;1;MERC;25;4;60395
60407;COMPANIA CONTRATISTA DE OBRAS PARA LA AVIACION, S.A.;CCOA S.A.;AVE. VAN TROI Y FINAL, AEROPUERTO JOSE MARTI;01/01/1998;2313;4520;1;151;709;1;MERC;25;4;60395
60408;CARIBBEAN OVERSEAS CONSTRUCTION S.A.;;CALLE 18 NO. 3105 ENTRE 31-A y 33;01/01/1998;2301;6599;0;126;880;1;MERC;25;4;12191
60410;AGENCIA DE VIAJES ECOTUR S.A.;ECOTUR S.A.;CALLE 13 NO. 18005 ENTRE 5TA AVENIDA Y 182;01/01/1998;2301;6304;0;256;739;1;MERC;25;4;60253
60411;GAVIOTA TOURS, S.A.;GAVIOTA TOURS;CALLE 47 NO. 2832 E/ 28 Y 34, REPARTO KOHLY;01/01/1998;2301;6304;0;271;020;1;MERC;25;4;60244
60412;BUFETE INTERNACIONAL, S.A.;;5TA AVENIDA NO.4002 E/ 40 Y 42;01/01/1998;2301;7211;1;263;999;1;MERC;25;4;
60413;COMPANIA DE INVERSIONES CIEN AMIGOS;CIEN AMIGOS S.A;CALLE 24 ESQ. 9NA. NO. 720, MIRAMAR;01/01/1998;2301;6599;0;256;006;1;MERC;25;4;60591
60418;CORATUR S.A.;CORATUR S.A.;AVE. 7MA. NO. 6209 E/ 62 Y 66, MIRAMAR;01/01/1998;2301;7521;0;174;697;1;CMEX;25;4;14430
