50582;BATALLA DE PALO SECO;FINCA SAN JOSE CARRETERA SAN ANTONIO A RINCON;2206;0215;3;131;;;;;;N
50583;ROLANDO PEREZ QUINTOSA BAJA S/C 1T/06;20;2206;021800;;131;;;;;31/12/2003;N
50584;FRANK PAIS BAJA S/C 1T/06;20;2206;021800;;131;;;;;31/12/2003;N
50585;BATALLA DE LAS GUASIMAS;FINCA PENARANADA;2206;0215;3;131;;;;;;N
50586;WALDO DIAZ FUENTES;FINCA MALAGAMBA;2206;0215;3;131;;;;;;N
50587;PRIMER PARTIDO COMUNISTA DE CUBA BAJA S/C 1T/06 ;20;2206;021800;;131;;;;;31/12/2003;N
50588;CAPITAN SAN LUIS;FINCA TRES CEIBAS;2206;0215;3;131;;;;;;N
50589;9 DE ABRIL;FINCA LA ANGELITA CARRETERA VEREDA A SAN ANTONIO;2206;0216;6;131;;;;;;N
50590;ANTONIO BRIONES MONTOTO;FINCA VALLALBA CARRETERA SAN ANTONIO A LA SALUD;2206;0215;3;131;;;;;;N
50591;FACTOR ROJO;FACTOR ROJO FINCA CARBAJAL;2206;0311;7;131;;;;;;N
50592;VICTORIA DE GIRON;FINCA CANDADO CARRETERA SAN ANTONIO A RINCON KM 1/2;2206;0311;7;131;;;;;;N
50593;LAS MARIAS BAJA S/C 1T/ 06;20;2206;021800;;131;;;;;31/12/2003;N
50594;LAS MERCEDES BAJA S/C 1T/06  ;20;2206;021800;;131;;;;;31/12/2003;N
50596;CELIA SANCHEZ MANDULEY BAJA S/C  ;20;2401;021800;;131;;;;;31/12/2003;N
50597;SANTIAGUITO MARTINEZ BAJA S/C 1T/06  ;20;2401;999900;;131;;;;;31/12/2003;N
50599;JULIO ANTONIO MELLA;RIO HONDO BEJUCAL;2401;0311;7;131;;;30/06/1994;;;N
50610;LV ANIVERSARIO DE LA CTC;CARRETERA SANJO-AUTOPISTA;2402;0213;4;131;;;02/11/1993;;;N
50611;JOSE ANGEL VALERA PEREZ;FINCA VALLE ROJO;2402;0213;4;131;;;;;;N
50613;AMERICA LATINA BAJA S/C 1T/06;20;2402;999900;;131;;;;;31/12/2003;N
50614;VALLE DE BABINEY BAJA S/C 1T/06  ;20;2402;999900;;131;;;;;31/12/2003;N
50616;APICOLA CARLOS J FINLAY;CARRETERA DE RAVELO Y CARRETERA CENTRAL SAN JOSE;2402;0315;7;131;;;28/11/1994;;;N
50617;REINALDO LAGO BAJA S/C 1T/06 ;20;2402;999900;;131;;;;;31/12/2003;N
50619;LEOPOLDITO MARTINEZ BAJA S/C ;20;2402;999900;;131;;;;;31/12/2003;N
50620;ANTONIO MACEO BAJA S/C;20;2402;999900;;131;;;;;31/12/2003;N
50621;ROBERTO RODRIGUEZ (EL VAQUERITO) BAJA S/C;20;2402;999900;;131;;;;;31/12/2003;N
50622;26 DE JULIO BAJA S/C 1T/06;20;2402;999900;;131;;;;;31/12/2003;N
50623;ANTONIO CONCEPCION PERODIN BAJA S/C 1T/06;20;2402;999900;;131;;;;;31/12/2003;N
50624;LA ASUNCION BAJA S/C ;20;2402;021800;;131;;;;;31/12/2003;N
50647;RAUL HERNANDEZ BAJA S/C  ;20;2403;011000;;658;;;;;31/12/2003;N
50649;HO CHI MIN BAJA S/C  ;20;2403;021800;;131;;;;;31/12/2003;N
50650;COMBATE DEL UVERO BAJA S/C;20;2403;999900;;131;;;;;31/12/2003;N
50653;COMBATE DE IMIA BAJA S/C 1T/06;20;2403;999900;;131;;;;;31/12/2003;N
50654;APICOLA JARUCO;FINCA ASUNCION;2403;0315;7;131;;;;;;N
50655;TEOGERES VILLEGA TAMAYO BAJA S/C 4T/05;20;2404;999900;;131;;;;;31/12/2003;N
50656;IRENE GONZALEZ RIOS;RECRIA 907 EL RUBIO;2404;0311;7;131;;;;;;N
50658;CELIA SANCHEZ MANDULEY;FINCA LA UNICA  CARRETERA LA SIERRA;2404;0311;7;131;;;30/06/2016;;;N
50659;EL CARIBE DE IMIA;FINCA EL CARIBE CARRETERA VIA BLANCA;2404;0311;7;131;;;;;;N
50661;CULTIVOS VARIOS;CONCUNI;2404;0311;7;131;;;;;;N
50662;JOSE RAMON RODRIGUEZ LEON;SEMANAT;2404;0311;7;131;;;;;;N
50663;ABEL SANTAMARIA CUADRADOS BAJA S/C 4T/05 ;20;2404;999900;;131;;;;;31/12/2003;N
50664;JULIO RUFFIN HOYOS;SAN JUAN;2404;0311;7;131;;;;;;N
50668;HERMINIO ALVAREZ CABRERA;GRANJA JIBACOA;2404;0311;7;131;;;;;;N
50670;RUBEN MARTINEZ VILLENA;FINCA AVERHOFF;2405;0110;1;658;;;;;;N
50674;BORIS LUIS SANTA COLOMA;CHAMBOLI;2405;0110;1;658;;;;;;N
50677;APICOLA MADRUGA;FINCA ASUNCION  BAINOA;2405;0315;7;131;;;31/10/1994;;;N
50705;MANUEL ISLAS PEREZ;FINCA RUEDA;2406;0110;1;658;;;14/10/1993;;;N
50706;SANTA ELENA;FINCA JOSEFITA  LOS PALOS CONSEJO POPULAR;2406;0110;1;658;;;15/10/1993;;;N
50708;ADELFO HERNANDEZ MENDOZA;FINCA CAPITOLIO CARRETERA LOS PALOS;2406;0110;1;658;;;16/10/1993;;;N
50709;GENERAL ANTONIO MACEO;FINCA CAPITOLIO CARRETERA LOS PALOS;2406;0213;4;131;;;22/10/1993;;;N
50710;FRANCISCO VEGA ALEMAN;FINCA 2 DE MAYO;2406;0213;4;131;;;16/10/1993;;;N
50711;FINCA SANTA ELENA;FINCA SANTA ELENA;2406;0213;4;131;;;30/10/1993;;;N
50712;CAMINOS DE LA VICTORIA BAJA S/C 1T/06;20;2406;021800;;131;;;;;31/12/2003;N
50713;BLAS ROCA CALDERÍO;FINCA PENICHE;2406;0311;7;658;;;;;;N
50714;BERNARDINO GARCIA  BAJA S/C 1T/06;20;2406;999900;;131;;;;;31/12/2003;N
50717;ISRAEL BETANCOURT RIVERO;FINCA RUDA CONSEJO POPULAR SURESTE;2406;0311;7;131;;;09/05/1994;;;N
50718;ANTONIO MACEO;FINCA LA SERAFINA CONSEJO POPULAR NUEVA PAZ;2406;0315;7;131;;;21/02/2002;;;N
50730;SEGUNDO DIAZ PRADO 1UBPC; FINCA JICOTEITA ;2407;0110;1;658;;;;Res. 606/2016;ene-17;N
50732;JOSE VAZQUEZ MARTINEZ;BATEY PEDRIN TROYA;2407;0110;1;658;;;;;;N
50733;JESUS MARTINEZ NUNEZ;BATEY SASTRE;2407;0110;1;658;;;;Res. 607/2016;ene-17;N
50734;MANUEL ENRIQUEZ FERNANDEZ;FINCA TINAJA;2407;0110;1;658;;;;;;N
50735;SERGIO COLOMA SCULL;RECRIA 908 EL MAMEY;2407;0311;7;131;;;19/03/1994;;;N
50736;CELIA SANCHEZ MANDULEY BAJA S/C  ;20;2407;999900;;131;;;;;31/12/2003;N
50745;FABIAN CABRERA HERNANDEZ;BATEY NUEVO OSVALDO SANCHEZ;2408;0110;1;658;;;03/10/1993;;;N
50746;CARLOS LA ROSA GARCIA;FINCA LOS MANGOS OSVALDO SANCHEZ;2408;0110;1;658;;;07/10/1993;;;N
50747;JULIO RODRIGUEZ ABREU;CARRETERA PLAYA ROSARIO KM 6  1/2 OSVALDO SANCHEZ;2408;0110;1;658;;;15/10/1993;;;N
50748;TONY SANTIAGO BAJA S/C 1T/06 ;20;2408;011000;;658;;;;;31/12/2003;N
50749;OLO PANTOJA;CARRETERA SAN NICOLAS KM 1 1/2;2408;0110;1;658;;;;;;N
50750;ROLANDO PEREZ QUINTOSA;FINCA LA QUINTA 2KM  2  1/2;2408;0213;4;131;;;18/10/1993;;;N
50751;RESTITUTO ALONSO;CARRETERA  MELENA SAN NICOLAS  KM 4;2408;0213;4;131;;;20/10/1993;;;N
50753;DESEMBARCO DEL GRANMA;FINCA PINILLO RIO SECO;2408;0213;4;131;;;26/10/1993;;;N
50756;ALEIDA FERNANDEZ CHARDIET BAJA S/C;20;2408;999900;;131;;;;;31/12/2003;N
50758;JOSE RAMON PEREZ PACHECO BAJA S/C 1T/06  ;20;2408;999900;;131;;;;;31/12/2003;N
50759;MARTIRES DE BARBADOS BAJA S/C 1T/06  ;20;2408;999900;;131;;;;;31/12/2003;N
50763;14 DE JUNIO BAJA S/C 1T/06;20;2408;999900;;131;;;;;31/12/2003;N
50775;DANIEL PEREZ AMARO;FINCA LA QUINTA 1 KM 2 1/2;2408;0213;4;131;;;18/06/1999;;;N
50785;SIMON RODRIGUEZ RODRIGUEZ;FINCA ARANGUITO;2409;0213;4;131;;;;;;N
50787;JORGE LUIS MARTINEZ HERNANDEZ BAJA S/C;20;2409;011000;;658;;;;;31/12/2003;N
50788;CIRO REDONDO;FINCA SAN LORENZO;2409;0110;1;658;;;;;;N
50789;JOSE ESTRADA;FINCA EL DESQUITE;2409;0110;1;658;;;;;;N
50790;MODESTO FIDEL GARCIA BORREGO;ASENTAMIENTO CANTON CARRETERA MELENA GUINES;2409;0213;4;131;;;;;;N
50791;MANUEL ISLA PEREZ;KM 3 1/2 CARRETERA MELENA MAYABEQUE;2409;0213;4;131;;;;;;N
50792;SIERRA MAESTRA;FINCA LA ROSITA CARRETERA GUINES MELENA;2409;0213;4;131;;;;;;N
