20397;MODESTO SERRANO;BATEY CIRO REDONDO;2211;0214;2;131;04306;89/06;27/06/1906;;;N
20604;OSVALDO PADRON;FINCA TOMASITA CENTRAL ORLANDO NODARSE;2202;0311;7;131;;;;;;N
20607;PROTESTA DE BARAGUA;CARRETERA CENTRAL KM 62;2202;0213;4;131;;;;;;N
20613;HUMBERTO HERNANDEZ;CARRETERA VIEJA CATALINA CATALINA GUINES FINCA RAMIE;2408;0110;1;131;;01/79;19/07/1979;;;N
20618;26 DE JULIO;FINCA GOVIN;2406;0311;7;131;;;25/07/1979;;;N
20619;26 DE JULIO;SAN RAFAEL;2411;0110;1;658;;;;;;N
20621;NICETO PEREZ;EL TUMBADERO;2207;0213;4;131;;;;;;N
20622;RUBEN MARTINEZ VILLENA;FINCA LA ESTRELLA CARRETERA GUANIMAR;2208;0213;4;131;;;09/09/1979;;;N
20628;MARTIRES DE BARBADOS;ZONA SAN FRANCISCO;2203;0311;7;131;;;;;;N
20629;CAMILO CIENFUEGOS;FINCA SAN GREGORIO;2405;0110;1;658;;;04/07/2014;;;N
20635;27 DE NOVIEMBRE;CARRETERA PLAYA ROSARIO FINCA LA PEDRERA  OSVALDO SÁNCHEZ;2408;0213;4;131;;01/79;27/11/1979;;;N
20637;CUBA SOCIALISTA;FINCA EL PALOMAR CARR.CASIGUAS KM 6;2403;0213;4;131;;;;;;N
20643;ANTERO REGALADO;FINCA DOMINICA;2202;0311;7;131;;;;;;N
20645;AMISTAD CUBANO-NICARAGUENSE;AVE 61 E/ 32 Y 34 NO.6101;2407;0110;1;658;;;;;;N
20647;JOSE A. LABRADOR;ZONA PIJIRIGUA;2209;0110;1;658;;;;;;N
20650;AMISTAD CUBA-CAMBODIA;BATEY EL CONDE SAN A. RIO BLANCO;2403;0110;1;658;;;;;;N
20651;JORGE DIMITROV;LA ZONA GOVEA;2206;0213;4;131;;;;;;N
20656;NELSON FERNANDEZ;CALLE 32 NO 3311CATALINA DE GUINES;2408;0213;4;131;03785;;25/12/1980;;;N
20663;MARTIRES DEL MONCADA;FINCA JIMAGUA;2406;0110;1;658;;;22/03/1982;;;N
20664;ORLANDO NODARSE;CARRETERA DE JOBO KM 2 BARRIO;2203;0110;1;658;;;;;;N
20665;21 DE SEPTIEMBRE;LA ZONA SISKAY;2204;0110;1;658;;;;;;N
20666;CONGRESO CAMPESINO EN ARMAS;EL JOBO;2407;0110;1;658;;;;;;N
20667;CRUCERO AURORA;AVE 5 NR214 E2 Y 4 CARABALLO;2403;0213;4;131;;;;;;N
20668;CAPITAN TOMAS;FINCA EL COROJO CARRETERA GUANIMAR;2208;0213;4;131;;ANAP;21/09/1981;;;N
20669;AMISTAD CUBA-MEXICO;FINCA LOS PINOS CARRETERA ALQUIZAR GUIRA KM 2 1/2;2208;0213;4;131;;ANAP;30/10/1993;;;N
20672;ISMAEL RICONDO;LA ZONA PORVENIR;2209;0110;1;658;;;;;;N
20675;CAPITAN ALBERTO TORRES GONZALEZ;CARRETERA PLAYA ROSARIO KM 5 1/2 OSVALDO SANCHEZ;2408;0110;1;658;03785;01/81;31/12/1981;;;N
20678;AMISTAD CUBA-MEXICO;CARRETERA GUINES SAN NICOLAS;2408;0110;1;658;;;27/03/1982;;;N
20679;VICTORIA DE GIRON;FINCA JIQUIABO;2404;0311;7;131;;ANAP;04/01/1982;;;N
20680;VICTORIA DE GIRON;BARRIO PARADERO DE MANGA;2209;0110;1;658;;;;;;N
20683;WALDO DIAZ FUENTES;LA ZONA JUNCO;2206;0213;4;131;;;;;;N
20686;HEROES DEL MONCADA;FINCA AVERHOFF AGUACATE;2405;0110;1;658;;;;;;N
20687;EULALIO GARCIA RODRIGUEZ;FINCA AGRIMENSOR;2409;0110;1;658;;;;;;N
20688;ROMARICO CORDERO;KM 4 1/2 CARRETERA BEJUCAL  QUIVICAN;2401;0110;1;658;;;10/10/1982;;;N
20689;BENITO JUAREZ;CARRETERA VISTA ALEGRE;2403;0110;1;658;;;;;;N
20690;MANUEL ASCUNCE DOMENECH;FINCA SAN VICENTE;2410;0213;4;131;;;;;;N
20694;CUBA-SOCIALISTA;FINCA LA ESPERANZA  CAYAJABOS;2405;0110;1;658;;;04/07/2014;;;N
20695;MANOLO ROJO PEREZ;VEGA;2406;0110;1;658;;;02/12/1982;;;N
20697;NESTOR P. MILIAN;LA ZONA ZAPARTE;2209;0311;7;131;;;;;;N
20699;PEPITO TEY;MAMEY DURO;2206;0110;1;658;;;;;;N
20700;AMISTAD CUBA-AFGANISTAN;LA LUISA;2206;0110;1;658;;;;;;N
20700;AMISTAD CUBA-AFGANISTAN;EL JOBO;2405;0213;4;131;;;;;;N
20702;9 DE ABRIL;LA CARDONA;2207;0213;4;131;;;;;;N
20703;JOSE MARTI BAJA S/C  ;21;2206;0218;;131;;;;;31/12/2003;N
20707;CIRO REDONDO;FINCA ZAYAS CARRETERA SANTA  B;2410;0213;4;131;;;;;;N
20710;28 DE SEPTIEMBRE;FINCA SANTA TERESA;2410;0213;4;131;;;;;;N
20711;ANTONINO ROJAS;FINCA LA BAHUMA OSVALDO SANCHEZ;2408;0110;1;658;;;;;;N
20712;17 DE MAYO;CARRETERA BUENAVENTURA LA SALUD;2411;0110;1;658;;;04/07/2014;;;N
20713;HEROES DE YAGUAJAY;FINCA SAN FRANCISCO KM 1  1/2 CARRETERA AILQUIZAR SAN ANTONI;2208;0213;4;131;;;29/12/1983;;;N
20717;ELIO MIGUEL VALDES;CARRETERA MELENA GUARA;2409;0213;4;131;;;;;;N
20718;HERMANOS MACEO;1RO DE MAYO;2207;0213;4;658;;;;;;N
20719;PEDRO LANTIGUA;CARRETERA BUENAVENTURA LA SALUD;2411;0213;4;131;;;09/04/1987;;;N
20720;AMISTAD CUBA-PAISES NORDICOS;LA FINCA LA CARMITA. ZONA DE EL GABRIEL;2207;0213;4;131;;;;;;N
20721;PEDRO RODRIGUEZ SANTANA;CARRETERA FAJARDO CUECA SUR;2411;0213;4;131;;200/81;24/04/1989;;;N
20722;DIONISIO SAN ROMAN;BATEY HABANA LIBRE;2204;0311;7;131;02414;ANAP;22/10/1979;;;N
20723;ALIANZA OBRERO CAMPESINA;BADIA. CARRETERA BATABANO GUIRA DE MELENA;2208;0213;4;131;;;;;;N
20724;GILBERTO LEON;CARRETERA SAN ANTONIO-RINCON;2208;0213;4;131;;;;;;N
20725;ANTERO REGALADO;FINCA CRISTAL. ENCRUCIJADA;2206;0213;4;131;;;;;;N
20726;AUGUSTO C. SANDINO;EL VALLE  CARRETERA SAN ANTONIO LA SALUD;2206;0213;4;131;;;;;;N
20727;AMISTAD CUBANO-BULGARA;ZONA LA QUINTA;2408;0213;4;131;03785;79/78;06/12/1978;;;N
20728;ROSA ELENA SIMEON;CALLE 84 Y FINAL LA ALEJANDRIA;2408;0213;4;131;03785;01/05;27/01/2005;;;N
21051;CAMILO CIENFUEGOS;NUEVO ORIENTE;2512;0110;1;658;14224;ACTA;23/08/1977;;;N
21052;ARTURO SUAREZ;LA DIANA CAI JAIME LOPEZ;2506;0110;1;658;14224;ACTA;12/01/1997;;;N
21053;MANUEL ASCUNCE;LA ISABEL;2507;0110;1;658;14224;ACTA;23/09/1977;;;N
21059;MANUEL ASCUNCE;BATEY PALESTIN CTRAL RENE FRAGA;2504;0110;1;658;14224;ACTA;19/01/1978;;;N
21060;CLOTILDE GARCIA;SAN JOSE DE LOS RAMOS;2504;0110;1;658;14224;ACTA;20/01/1978;;;N
21067;EUFEMIO ALVAREZ;BERMEJAS;2509;0213;4;131;13091;ACTA;27/09/1979;;;N
21068;GERARDO ALVAREZ;BATEY JIGUE SAN JOSE DE LOS RAMOS;2504;0110;1;658;14224;ACTA;28/06/1978;;;N
21070;GABRIEL VALIENTE;BATEY BRUFFAO;2513;0110;1;658;14224;ACTA;22/11/1997;;;N
21074;LA PLATA;FINCA LA ENTRADA;2511;0213;4;131;13084;ACTA;27/04/2006;;;N
21080;ANTERO REGALADO;FCA LA GUASIMA SAN JOSE DE LOS RAMOS;2504;0110;1;658;14224;ACTA;19/10/1981;;;N
21081;JESUS MONDEJAR;FINCA OCCITANIA;2513;0110;1;658;14224;ACTA;25/10/1979;;;N
21085;PABLO DE LA TORRIENTE;ZONA SANTOVENIA;2504;0110;1;658;14224;ACTA;27/12/1979;;;N
21086;EVELIO VALENZUELA;SAN JUAN CARLOS ROJAS;2506;0110;1;658;14224;ACTA;04/05/1981;;;N
21089;AUGUSTO OLIVARES;ZONA PONCE COLISEO;2506;0110;1;658;14224;ACTA;13/11/1979;;;N
21090;REVOLUCION DE OCTUBRE;ZONA INTREPIDO;2507;0110;1;658;14224;ACTA;11/03/1984;;;N
21091;ANDRES OLANO;ZONA CESPEDES;2512;0110;1;658;14224;ACTA;02/10/1980;;;N
21093;AUGUSTO CESAR SANDINO BAJA S/C 3T/04  ;21;2506;011000;;658;;;;;31/12/2003;N
21095;MANUEL SANTIAGO LEYVA;SAN FRANCISCO;2703;0110;1;658;14226;;11/07/1981;;;N
21096;VICTORIA DE GIRON;ZONA RANCHO DEL MEDIO;2501;0213;4;131;03488;ACTA;19/04/1980;;;N
21102;PORFIRIO CABRERA;BATEY SANTANA;2503;0110;1;658;14224;ACTA;15/05/1980;;;N
21106;CRUCERO AURORA;DOLORES JUNCO;2508;0311;7;131;13080;ACTA;23/09/1977;;;N
21107;MANUEL PITI FAJARDO;FINCA RESERVA;2513;0110;1;658;14224;ACTA;02/11/1980;;;N
21109;JUAN GUALBERTO GOMEZ;ZONA CONCEPCION SABANILLA;2509;0110;1;658;14224;ACTA;13/12/1980;;;N
21117;13 DE MARZO;LA PARGO CIDRA;2509;0213;4;131;13091;ACTA;12/03/1981;;;N
21119;JULIO ANTONIO MELLA;ZONA CENTRAL 6 DE AGOSTO;2512;0110;1;658;14224;ACTA;26/03/1981;;;N
21122;XX ANIVERSARIO DE LA ANAP;BISKAYA BASCULADOR DE MEXICO;2504;0110;1;658;14224;ACTA;08/05/1981;;;N
21123;JOSE MARTI;ZONA LOS SAEZ;2513;0110;1;658;14224;ACTA;09/05/1981;;;N
21126;VICTORIA DE GIRON;BATEY SANTA ANA;2513;0110;1;658;14224;ACTA;28/04/1979;;;N
21128;MARIO MUNOZ;JACAN;2513;0110;1;658;14224;ACTA;21/07/1981;;;N
21131;10 DE OCTUBRE;ZONA HABANA CTRAL MEXICO;2504;0110;1;658;14224;ACTA;10/10/1981;;;N
21132;DAGOBERTO ROJAS;CALLE MACEO 190 AMARILLAS;2512;0110;1;658;14224;ACTA;27/01/1982;;;N
21133;28 DE ENERO;AMARILLAS;2512;0110;1;658;14224;ACTA;08/10/1981;;;N
21136;SERGIO GONZALEZ;ZONA BANAGUISE;2504;0110;1;658;14224;ACTA;21/10/1981;;;N
21139;CAMILO CIENFUEGOS;ORBETA;2513;0311;7;131;14224;ACTA;18/10/1981;;;N
21140;V CONGRESO CAMPESINO;ZONA LAS CANAS ALACRANES;2509;0213;4;131;13091;ACTA;23/02/1970;;;N
21141;FERNANDO ALFONSO TORICE;PIO ALVAREZ FINAL MAXIMO GOMEZ;2505;0213;4;131;03489;ACTA;02/06/1982;;;N
21142;GABRIEL VALIENTE;ZONA GUAREIRA - RENE FRAGA;2504;0110;1;658;14224;ACTA;27/01/1982;;;N
21143;ALEXANDER STAMBOLIJSKI;MANGUITO CAI REYNOLD GARCIA;2512;0110;1;658;14224;ACTA;10/10/1981;;;N
21144;WILFREDO CABRERA;LAGUNILLA;2502;0311;7;131;13089;ACTA;17/01/1979;;;N
21145;ESTEBAN HERNANDEZ;BATEY CENTRAL ESTEBAN HERNANDEZ;2503;0110;1;658;14224;ACTA;29/04/1980;;;N
21150;VI CONGRESO CAMPESINO;ZONA DESENGANO;2504;0213;4;131;13079;ACTA;13/08/1982;;;N
21151;RAUL GONZALEZ;ZONA ZARABANDA;2512;0218;9;131;13083;ACTA;21/11/1982;;;N
21152;JOSE M. DUARTE;ZONA SAN JOSE DE LOS RAMOS;2504;0110;1;658;14224;ACTA;26/12/1982;;;N
21155;17 DE MAYO;ZONA MANATI-CABO;2507;0110;1;658;14224;ACTA;17/05/1983;RES NO.214/17;dic-17;N
21156;JOSE HIDALGO ABREU;ZONA SAN JOAQUIN;2502;0311;7;131;13089;ACTA;09/06/1983;;;N
21158;ANTONIO MACEO;ZONA SEMILLERO;2513;0110;1;658;14224;ACTA;24/09/1977;;;N
21159;26 DE JULIO;FINCA LA LUISA;2504;0110;1;658;14224;ACTA;12/10/1981;;;N
21160;AMISTAD CUBANO-MEJICANA;CARRETERA CHIRINO KM 1 VALLE DE YUMURI;2501;0311;7;131;03488;ACTA;28/03/1982;;;N
21162;HEROES DEL MONCADA;ZAYAS BOLONDRON;2507;0110;1;658;14224;ACTA;26/06/1984;;;N
21163;JESUS MENENDEZ;BATEY DOLORES CAMARIOCA;2502;0311;7;131;13089;ACTA;24/11/1997;;;N
21166;ANTONIO BERDAYES;FINCA SAN JOSE;2508;0311;7;131;13080;ACTA;14/11/1984;;;N
