03525ea1-689f-4e13-9659-342564c30ba3;Brigada de Montaje No 4;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
65db3299-80a4-4bfe-b5ae-236f619e5191;Brigada de Montaje No 5;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
038266f7-1276-4380-85cd-89ddee16df50;Brigada de Montaje No 6;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
bea14bbf-aaa3-4669-bb53-916581b28fc7;Brigada de Techadores No 3;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
1e531ab1-cc13-401b-9d28-fe8a859ced36;Acuajet Quintín Banderas;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
415d5998-2b4a-4360-8406-50bcd44a85f4;Brigada de Montaje No 7;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
c475575e-1322-4e24-950b-dde4619aea72;Brigada de Techadores No 1;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
4e269a0b-b72e-4d39-946e-32554811d7ac;Grupo de Contabilidad y Finanzas;4;
0dbd7bc9-3583-4cf5-a108-76588d288c84;Grupo de Contabilidad y Finanzas;4;
bcf12ef5-7730-4d8e-bba4-76fb4962072d;Grupo de Contabilidad y Finanzas;4;
925e9c37-e3c0-4497-a4b4-4473d117bd12;Grupo Capital Humano;4;
3026467f-5040-4d1a-bc4c-3dd58454b503;Grupo Contabilidad y Finanzas;4;
6942f548-b8d9-4fe4-976b-c6708375000f;Brigada de Mantenimiento Industrial;4;6e2913ec-5913-4a95-8a2c-fe80b39e3a8c
62797fc2-a0f7-4f65-9ff7-63237321814a;Brigada de SanBlasting y Pintura;4;a4696f60-01f5-493f-82fb-7b27a4147c2a
edd53216-43de-4d48-8689-8dce752fcfb4;Grupo Contabilidad y Finanzas;4;
97a5a6e6-4f62-427d-a363-411438fae78d;Brigada de Electromontaje;4;ee52d9b6-6d2f-4b27-af92-703b4e00fa0c
b445e680-0544-4c72-8be8-6324ebf1fd67;Grupo Contabilidad y Finanzas;4;
72626ba1-4c33-40b0-a862-89b44a6061d1;Brigada Arenera El Santo Dirección;4;
70ab132e-5649-442f-93a4-63715cbb3121;Grupo de Contabilidad y Finanzas;4;
7dbc2205-1dfb-4b2f-be71-02c8525ca428;Grupo de Contabilidad y Finanzas;4;
dc587648-2791-46ce-baf8-9d35f01a7158;Grupo Contabilidad y Finanzas;4;
c2d724e9-b663-4a8a-b84d-ad8052080afa;Grupo de Asistencia Técnica;4;
7e30afd4-5d54-471a-8ef9-0aab3a22bbd2;Brigada Sandblasting;4;cb3edc2e-ff97-47b0-8c02-7e0a8f72b010
4213ec34-d163-4e2d-94d7-211811bf43c0;Grupo de Contabilidad y Finanzas;4;
1b40ce31-c85b-4c22-a2bd-67793d023cbe;Brigada de Montaje No 4;4;2d2ff24d-a445-4c3d-8368-dd8279477d5e
